title,lyrics,이별유무,긍부정,cluster_label
흑백사진 (2021) (바른연애 길잡이 X KCM),아주 오래전 눈이 커다란. 소녀를 봤어. 긴 생머리에 예쁜 교복이. 너무 잘 어울렸어. 너의 그림자를 따라 걸었지. 두근대는 가슴 몰래 감추며. 어느새 너는 눈이 따스한. 숙녀가 됐어. 아름다움에 물들어가는. 너를 바라보면서. 너는 신이 주신 선물이라고. 축복일 거라고 감사해. 감히 사랑한다고 말할까. 조금 더 기다려볼까. 그렇게 멀리서 널 사랑해왔어. 내겐 너무나 소중한 너. 다가설 수도 없었던 나. 그래도 나 이렇게 행복한 걸. 아직도 나는 너의 뒤에서. 애태우지만. 시간이 흘러 아주 먼 훗날. 그땐 얘기해 줄게. 네가 얼마나 날 웃게 했는지. 설레게 했는지 감사해. 감히 사랑한다고 말할까. 조금 더 기다려볼까. 그렇게 멀리서 널 사랑해왔어. 내겐 너무나 소중한 너. 다가설 수도 없었던 나. 그래도 나 이렇게 행복한 걸. 가끔은 두려운 거야. 혹시라도 내가 널 잊을까 봐. 크게 소리쳐 이름 부를까. 그럼 내 사랑 들릴까. 그렇게 멀리서 나 망설여왔어. 내게 세상을 선물한 너. 무엇도 줄 수 없었던 나. 그래서 나 웃어도 눈물인 걸,0,2,
흑백사진 (2021) (바른연애 길잡이 X KCM) (Inst.),아주 오래전 눈이 커다란. 소녀를 봤어. 긴 생머리에 예쁜 교복이. 너무 잘 어울렸어. 너의 그림자를 따라 걸었지. 두근대는 가슴 몰래 감추며. 어느새 너는 눈이 따스한. 숙녀가 됐어. 아름다움에 물들어가는. 너를 바라보면서. 너는 신이 주신 선물이라고. 축복일 거라고 감사해. 감히 사랑한다고 말할까. 조금 더 기다려볼까. 그렇게 멀리서 널 사랑해왔어. 내겐 너무나 소중한 너. 다가설 수도 없었던 나. 그래도 나 이렇게 행복한 걸. 아직도 나는 너의 뒤에서. 애태우지만. 시간이 흘러 아주 먼 훗날. 그땐 얘기해 줄게. 네가 얼마나 날 웃게 했는지. 설레게 했는지 감사해. 감히 사랑한다고 말할까. 조금 더 기다려볼까. 그렇게 멀리서 널 사랑해왔어. 내겐 너무나 소중한 너. 다가설 수도 없었던 나. 그래도 나 이렇게 행복한 걸. 가끔은 두려운 거야. 혹시라도 내가 널 잊을까 봐. 크게 소리쳐 이름 부를까. 그럼 내 사랑 들릴까. 그렇게 멀리서 나 망설여왔어. 내게 세상을 선물한 너. 무엇도 줄 수 없었던 나. 그래서 나 웃어도 눈물인 걸,0,2,
Closer,"겨우 하룻밤이 지났어 나른해진 긴장감. 설명할 순 없잖아 오 그 어떤 작품보다 완벽한 하룻밤. 내게 속삭여줘 말해줘 금세 황홀해지는 행동. 새벽이 전부 내 것처럼 벅참 이 기분. 말라버린 내 맘 돌봐 짧은 이 밤을 지새. 드디어 허락되는 이 시간 움직임을 만들어. 이미 시작됐어 옷을 벗어. 더는 멈출 순 없어 더 이상. 내게 가까이 더 가까이. 감춰진 경계를 다 무너뜨릴게. 선을 넘어간 우리. 누울래, 누울래, 누울래, 누울래, 나와 같이 누울래?. 누울래, 누울래, 누울래, 누울래, 나와 같이 누울래?. 전부 알고 싶어 가까이 선을 넘어. 너가 나와 함꼐 있는게 거짓말이지?. 매일 밤 너의 옆에 위험한 꿈을 꾸는 둘. 형용할 수 없잖아 이성이 마비된 니모든게 지금, 너에게 집중하고있어. 너와 나의 햇빛 붉게 물든 영혼. 둘만 느낄 매일 비밀스러운 매일밤. 나비같이 달콤해 부드러운 움직임. 서로 강하게 더 원해 느낄 수 있니. 이미 시작됐어 옷을 벗어. 더는 멈출 순 없어 더 이상. 내게 가까이 더 가까이. 감춰진 경계를 다 무너뜨릴게. 선을 넘어간 우리. 누울래, 누울래, 누울래, 누울래, 나와 같이 누울래?. 누울래, 누울래, 누울래, 누울래 나와 같이 누울래?.. 전부 알고 싶어 가까이 선을 넘어. 나와 여기 같이 누울래?. 전부 알고 싶어 가까이 선을 넘어. 나와 같이 여기 누울래?. 밤새 끌어안고 계속 머물러 금세 황홀해지는 움직임. 지금이 영원할 것처럼 벅찬 이 기쁨. 뜨거워진 내 맘을 돌봐 짧은 이 밤을 지새. 드디어 허락되는 이 시간 당장 움직여. 이젠 끝이 없어 옷을 벗어. 더는 모를 순 없어 더 이상. 나를 자극해 줘 더 가까이. 마지막 경계를 다 풀어 버릴게. 선을 넘어간 우리. 누울래, 누울래, 누울래, 누울래, 나와 같이 누울래?. 누울래, 누울래, 누울래, 누울래 나와 같이 누울래?. 전부 알고 싶어 가까이 선을 넘어. 나와 같이 여기 누울래?. 전부 알고 싶어 더 가까이 선을 넘어. 나랑 같이 누울래?. 우 야, 나랑 같이 누울래?. 우 야, 나랑 같이 누울래?",0,2,
같이 걸을까 (More Days with You),"한 발 또 한 발 걸어갈 때마다.하얀카펫은 아닐 테지만.그냥, 소녀와 함께 걸어옵니다.어떤 길보단 같은 길을 갈 테니까 네. 수많은 계절을 지나쳐 온 사이.서로눈빛은 더 깊어졌지만.익숙함이란 감정에 한뼘 다가가.더 물끄러미 바라보면 그 속엔 언제난다, 너만이 왔던길보다 걸어갈 길이훨씬 많잖아.너처럼 그대로 맘 첫 너를 불러 또 한 번 그것을 불러 주시오.그러니??너 말해줘.내 맘은 변함없이 늘 그때와 같아. 이 길 끝에서 대답해 줘 더 가볼까.. 한 치 앞도 떨리며 나 내딛지만.저 문을 나선 그곳의 우릴 그려. 한 걸음이버거울 때면.이만큼온 우릴 돌아봐.. 눈부실 만큼만 짙은 행복 사이.문득아픔도 섞여 있겠지만.한발 멀리서 한눈에다 담아보면.전부 한 폭의 그림이 돼 그 속엔 언제난다, 너만이 왔던길보다 걸어갈 길이훨씬 많잖아.너처럼 그대로 맘 첫 너를 불러 또 한 번 그것을 불러 주시오.그러니??너 말해줘.내 맘은 변함없이 늘 그때와 같아. 이 길 끝에서 대답해 줘 더 가볼까.너와 같이 눈앞에 펼친 긴 축복 속을 향해 걸어.문을 나설 때 서로의 곁에 지금처럼만 너와 나 나란히.. 그것과 같은 당신은 불러 주시오.그것과 같은 당신은 불러 주시오.없이(늘 웃음만 가득히)눈물그 어떤.꼭 이대로 영원히 내 곁엔 언제난다, 너만이 왔던길보다 걸어갈 길이훨씬 많잖아.너처럼 그대로 맘 첫 너를 불러 또 한 번 그것을 불러 주시오.그러니??너 말해줘.내 맘은 변함없이 늘 그때와 같아. 이 길 끝에서 대답해 줘 더 가볼까.., 당신은 나에게 말해 줄래?",0,2,
Firefly,"어떻게 해야 할지 모르겠어 너 없인. 흔들리는 눈빛. 뭘 해야 할지 모르겠어 힘 없이. 길을 잃어 길이 없어. 매일 반짝이는 별들이 내일은 사라진대도. 하나 변하지 않는 게 있어. 날 일으켜 세워준 너. 그거 아니. 표현하지 못했네요(미안해요). 네게 정말로 고마워(고마워). 함께라서 괜찮아요.(걱정 마요). 사랑 노래를 불러요. 빛을 가득 담아 반딧불이여 이리로 오라. 어두운 이 길에 반딧불이여. 이리로 오너라. 우리 흘린 눈물 한 줌의 빛이 될 테니. 빌려줘 내게 빌려줘 너의 미소를 빌려줘. 버틸 수 있을 만큼의 빛으로 나를 채워줘. 서툰 내 진심이 상처가 될까 두려워. 난 너만 행복하면 돼 그거 하나면 됐어 난 됐어. 똑같은 풍경 속에 서있어 길을 잃었었나 봐. 어디로 가야 할지 몰랐어 반딧불에 기대어. 나침반이 돼준 작은 빛 뿌리며 내 손을 잡아. 귓가에 아른거여 신기해. 날 일으켜 세워준 너. 그거 아니. 표현하지 못했네요(미안해요). 네게 정말로 고마워(고마워). 함께라서 괜찮아요(걱정 마요). 사랑 노래를 불러요. 빛을 가득 가득 담아서, 이 길로 가요. 어두운 이 길을 따라서, 이 길로 가요. 우리 흘린 눈물 한 줌의 빛이 될 테니. 빌려줘 내게 빌려줘 너의 미소를 빌려줘. 버틸 수 있을 만큼의 빛으로 나를 채워줘. 서툰 내 진심이 상처가 될까 두려워. 난 너만 행복하면 돼 그거 하나면 됐어 난 됐어. 예 눈꽃이 날려. 또 몇 밤 지나야 봄이 찾아올까. 아 예 이 길을 달려. 몇 번을 넘어져야 끝에 닿을까. 손을 더 뻗어 고개를 들어. 가까워져 가 우주로. 너란 꽃 속에 그 용기 속에. 서로가 느껴지는 걸. 멀리 울려 퍼지네요(들리네요). 힘겨운 사랑 노래가(고마워). 잠시 내게 빌려줘요. 전하지 못한 마음을. 빌려줘 내게 빌려줘 너의 미소를 빌려줘. 버틸 수 있을 만큼의(버틸 수 있을 만큼). 빛으로 나를 채워줘. 서툰 내 진심이 상처가 될까 두려워. 난 너만 행복하면 돼. 그거 하나면 됐어 난 됐어",0,2,
Give me Love,오늘도 네 생각만 하다가. 또 하루 끝나버렸네. 어떻게 말을 꺼내야 할지도 모른 채. 아쉬움만 가득히 남아. 분명 내 머릿속에 그려봤을 땐. 너무 완벽했는데. 너의 앞에서만 새하얘져 다. 털어내지 못했던 말들이. 높게 쌓여가는 우리 감정이. 오늘 단 한번만 솔직하게 살아보자. 사랑은 너무 어려워. 너를 사랑해 너에게 빠지고 있어. 아직 내가 준 게 많이 없는데. 내 손 잡아줄래. 여전히 너와 함께 하고 싶단. 맘을 줄 테니까. 사랑을 주세요 사랑을 주세요 . 사랑을 주세요. 사랑을 주세요. 몸과 마음이 이젠 다 지쳐버렸어. 나 혼자 걸던 발걸음을 전부 이어서. 너와 함께 다시 거리를 나와 걷고 싶어. 이 가사 적으면서 또 생각해. 우리 어린 시절. 너를 사랑해 너를 사랑해 여자야. 너에게 빠지고 있어 너에게 빠지고 있어 더 깊게. 사실은 난 지금도 숨 막혀. 떨린 긴장감 기다려 야. 그것 까지도 담아 여자야l. 멜로디 휘파람. 너를 향해 날아 이봐 여자야. 털어내지 못했던 말들이. 높게 쌓여가는 우리 감정이. 오늘 단 한번만 솔직하게 살아보자. 사랑은 너무 어려워. 너를 사랑해 너에게 빠지고 있어. 아직 내가 준 게 많이 없는데. 내 손 잡아줄래. 여전히 너와 함께 하고 싶단. 맘을 줄 테니까. 사랑을 주세요. 사랑을 주세요. Give me lo-oo-ve. Give me lo-oo-ve. 항상 나만 바라봐줘요. 먼저 내가 떠나진 않을게. 항상 나만 바라봐줘요. 먼저 내가 떠나진 않을게. Loving you Diving you. 아직 내가 준 게 많이 없는데. 내 손 잡아줄래. 여전히 너와 함께 하고 싶단. 맘을 줄 테니까. 사랑을 주세요 .사랑을 주세요 사랑을 주세요. 사랑을 주세요. 항상 나만 바라봐줘요. 먼저 내가 떠나진 않을게. 항상 나만 바라봐줘요. 먼저 내가 떠나진 않을게,0,2,
그곳으로,한걸음 멀어지다 보면. 기억이 사라지다 보면. 어느새 스친 바람도 다 잊으면. 세상은 아무 일 없는 듯. 시계 바늘을 또 돌리고. 힘들었던 그 기억 모두 바래지겠지. 반복되는 하루에. 무언가를 계속 찾는다면. 조급해진 맘을 닫아봐. 애쓰지 않아도 흘러갈 테니까. 그곳으로. 나와 참 닮은 너의 마음. 원인 모를 쓸쓸함에도. 오늘을 살고 견디며. 걷는 네가 좋아 난. 반복되는 하루에. 무언가를 계속 찾는다면. 조급해진 맘을 닫아봐. 애쓰지않아도 흘러갈테니까. 내가 원하는 곳이 어디 있는지 몰라. 매일 바뀌는 것 같아도. 내가 가고 걷는. 모든 길의 끝에 난 웃는걸. 저 흘러가는 구름이. 나에게 말을 하는 것 같아. 닫혀있는 그 맘을 열어. 그럼 자연스레 흘러갈 테니까. 내가 원하는 곳. 바로 그곳으로,0,2,
그 봄의 흔적들 (Feat. 이태권),해가 길어지던 계절. 널 처음 만났던 그때. 누군가를 만나 본 적. 사귀어 본 적 없었지. 난 그저 니가 좋았어. 내일은 뭐 하냐고 연락하기 전. 긴장 속의 심호흡. 친절하게 날 반겨주던 니 목소리. 설레던 그 모든 날. 그렇게 만나러 가던 2호선의. 창밖은 햇살 가득 봄날의 향기. 놀리며 잘해보라던 친구들 격려. 잘 될 것만 같았어. 그날 넌 뭔가 달랐어. 할 말이 있다고 했지. 이층 카페 둥근 탁자. 자릴 잡고 앉은 넌. 웃음 짓지 않았어. 한동안 테이블만 만지작 하다. 너 결심한 듯 꺼낸 말. 좋아하는 사람이 있다며 앞으론. 연락 안 했으면 해. 뭐라고 답해야 하나 난 몰랐어. 당황스럽고 부끄럽고 그랬지. 넌 조금 망설이다가 미안하다며. 가능성은 없다고. 밖에는 이미 해가 져 어둑한 길. 집으로 가던 그 길은 참 슬펐지. 모든 게 서툴렀었던 그때 내 모습. 그 계절의 흔적들,0,2,
그 봄의 흔적들 (Inst.),해가 길어지던 계절. 널 처음 만났던 그때. 누군가를 만나 본 적. 사귀어 본 적 없었지. 난 그저 니가 좋았어. 내일은 뭐 하냐고 연락하기 전. 긴장 속의 심호흡. 친절하게 날 반겨주던 니 목소리. 설레던 그 모든 날. 그렇게 만나러 가던 2호선의. 창밖은 햇살 가득 봄날의 향기. 놀리며 잘해보라던 친구들 격려. 잘 될 것만 같았어. 그날 넌 뭔가 달랐어. 할 말이 있다고 했지. 이층 카페 둥근 탁자. 자릴 잡고 앉은 넌. 웃음 짓지 않았어. 한동안 테이블만 만지작 하다. 너 결심한 듯 꺼낸 말. 좋아하는 사람이 있다며 앞으론. 연락 안 했으면 해. 뭐라고 답해야 하나 난 몰랐어. 당황스럽고 부끄럽고 그랬지. 넌 조금 망설이다가 미안하다며. 가능성은 없다고. 밖에는 이미 해가 져 어둑한 길. 집으로 가던 그 길은 참 슬펐지. 모든 게 서툴렀었던 그때 내 모습. 그 계절의 흔적들,0,2,
내게 주어진 운명,나의두눈엔 그대가 살아요.그대눈에도 내가 보이나요.무심결에 내비쳤던 마음은.구름에가려 닿지도 못했죠.오래 걸릴지라도.수없이 흘러가도.내 사랑 내 사랑.언젠가 마주할.그대 눈속에 비친 내 모습이면 돼요.내가 바라는 건. 그하나면 돼요.나도 모르는 내마음 깊숙이.처음느끼는 떨림을 느꼈죠.시리고 애틋한 이런나의 마음을.어떻게든 전하고 싶어.오래 걸릴지라도.수없이 흘러가도.내 사랑 내 사랑.언젠가 마주할.그대 눈속에 비친. 내모습이면 돼요. 그하나면 돼요.이미내게 주어진 운명같아.내안의모든게 널 원해.오래전 꿈 속에.나타난 사람 그댄가봐.그대가 혹시.알아보지 못해도.내가 갈게. 내가 알아볼게.그대 눈속에 비친 내 모습이면 돼요.내가 바라는 건. 그하나면 돼요.그거면 돼요,0,2,
소년감성 (후이 Solo) [Bonus Track],벌써 어른이 됐나 봐. 이다음에 커서 뭐가 될까. 고민했는데. 아직도 내 가슴속에. 숨 쉬고 있는 작은 파랑새. 무덤덤한 표정으로. 아픔을 이겨내는구나. 참 많이도 고생했구나. 어느새 우리는 커서. 둥지를 날아가지. 새하얀 구름을 벗 삼아. 가끔은 그리울 때가. 지나간 시간 못 돌려도. 그때 그림자처럼 자그마한 목소리로. 소년이여 겁내지 말아요. 가랑비에 어둠이 스며들고. 속절없이 모든 게 무너져도. 그때 시절처럼 아주 강한 목소리로. 소년이여 겁내지 말아요. 시간이 많이 흘러서. 할아버지가 된 후에도 그리워할까. 아직도 내 가슴속에. 숨 쉬고 있는 작은 파랑새. 소년이여 안녕,0,2,
그 한마디 (바른연애 길잡이 X 이하이),괜찮아진다는 건. 흐르는 시간 속에. 슬픔을 다 맡기고 버티는 거더라. 기나긴 시간 곁에서. 나보다 날 아끼며. 헤매던 마음에 손 내밀어 준 너. 두 눈을 보며 건네준 그 한마디가. 늘 아낌없이 나를 안아주던. 너의 그 한마디가. 굳게 닫혀있던 내 마음에. 살며시 스며든 거야. 긴 밤의 끝을 지나. 내 모든 방황은 결국 널 향한. 하나의 이유였나 봐. 사랑받는다는 건 내 깊은 아픔을. 나보다 더 아파해주는 거더라. 무너져 내릴 것 같은 밤이 찾아오면 늘. 사랑이란 이름으로 날 감싸준 너. 두 눈을 보며 건네준 그 한마디가. 늘 아낌없이 나를 안아주던. 너의 그 한마디가. 굳게 닫혀있던 내 마음에. 살며시 스며든 거야. 긴 밤의 끝을 지나. 내 모든 방황은 결국 널 향한. 하나의 이유였나 봐. 언제부턴지 알 수는 없지만. 아무 말 없이 내어준 품에. 내 맘이 기대어 쉰 거야. 수백 번 말해도 모자란 그 한마디를. 온통 밤이었던 내 맘에. 불빛을 켜주던 그 한마디를. 이젠 내가 해주려 해 네가 그랬듯이. 오래도록 너와 난. 우리라는 이름으로. 남겠다고 약속할게,0,2,
